threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,ensemble_name,member_key,feature_config,model_name,prep_kind,n_members,n_columns,fit_seconds,status,error,split,threshold_strategy
0.22961411420703046,0.20954872907448768,0.6775884069742295,0.9608562691131498,0.12000611106867314,0.21336411788673096,0.2187752899919072,1673,11520,64,1571,history_heterogeneous_member,,RandomForest_ordinal_balanced,history_heterogeneous_indicator_cat_interactions,RandomForest_ordinal_balanced,ordinal,1,199,4.813905957969837,ok,,test,max_recall_precision_ge_0.12
0.33881290149581395,0.20954872907448768,0.6775884069742295,0.7957186544342507,0.15000576501787155,0.2524253007372914,0.48030752630159157,5821,7372,334,1301,history_heterogeneous_member,,RandomForest_ordinal_balanced,history_heterogeneous_indicator_cat_interactions,RandomForest_ordinal_balanced,ordinal,1,199,4.813905957969837,ok,,test,max_recall_precision_ge_0.15
0.4676134927087216,0.20954872907448768,0.6775884069742295,0.45137614678899085,0.2,0.27718309859154927,0.7404235230644726,10241,2952,897,738,history_heterogeneous_member,,RandomForest_ordinal_balanced,history_heterogeneous_indicator_cat_interactions,RandomForest_ordinal_balanced,ordinal,1,199,4.813905957969837,ok,,test,max_recall_precision_ge_0.20
0.5,0.2608768452195281,0.7065981270437514,0.6526138279932546,0.2005874222529371,0.30685872869036607,0.6519806250414704,8665,4627,618,1161,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,validation,default_0.5
0.5532862171348749,0.2608768452195281,0.7065981270437514,0.5109612141652614,0.23671875,0.32354511478910836,0.7477937761263354,10361,2931,870,909,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,validation,best_f1
0.44256768216827225,0.2608768452195281,0.7065981270437514,0.7712197863968522,0.17462135675194093,0.28476546284765464,0.5426978966226528,6807,6485,407,1372,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,validation,best_f2
0.19638442579410711,0.2608768452195281,0.7065981270437514,0.9904440697020798,0.12000272423891575,0.2140687644271656,0.14153009090305885,371,12921,17,1762,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,validation,max_recall_precision_ge_0.12
0.36198574381138887,0.2608768452195281,0.7065981270437514,0.8780213603147836,0.15000480169019495,0.25623359580052496,0.3983146440183133,4441,8851,217,1562,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,validation,max_recall_precision_ge_0.15
0.4981141503155587,0.2608768452195281,0.7065981270437514,0.6582349634626194,0.2,0.30678543358658633,0.6488620529493729,8608,4684,608,1171,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,validation,max_recall_precision_ge_0.20
0.5,0.22133602143304204,0.6821741489729867,0.5908256880733945,0.17624521072796934,0.2715008431703204,0.6503911518748314,8678,4515,669,966,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,test,default_0.5
0.5562754495470176,0.22133602143304204,0.6821741489729867,0.4581039755351682,0.21003925967470555,0.288021534320323,0.7502697599136768,10376,2817,886,749,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,test,best_f1
0.420958635336701,0.22133602143304204,0.6821741489729867,0.7761467889908257,0.15413579497145632,0.25719497365220917,0.5056649581872134,6229,6964,366,1269,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,test,best_f2
0.26742593606901766,0.22133602143304204,0.6821741489729867,0.963914373088685,0.1200030457625828,0.2134344528710726,0.2166172106824926,1636,11557,59,1576,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,test,max_recall_precision_ge_0.12
0.40551597737126455,0.22133602143304204,0.6821741489729867,0.7987767584097859,0.1500114863312658,0.2525867904457983,0.47875640679794984,5793,7400,329,1306,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,test,max_recall_precision_ge_0.15
0.5424960778566554,0.22133602143304204,0.6821741489729867,0.48807339449541287,0.2,0.28373333333333334,0.7282843269490153,10001,3192,837,798,history_heterogeneous_member,,HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,HistGB_targetenc_balanced,target,1,199,4.804587124963291,ok,,test,max_recall_precision_ge_0.20
0.5,0.24817632446536053,0.6952738988334326,0.6267566048341765,0.19696166754990285,0.29973118279569894,0.6543029659611174,8746,4546,664,1115,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,validation,default_0.5
0.5634005017950269,0.24817632446536053,0.6952738988334326,0.47892074198988194,0.23278688524590163,0.31329288472145617,0.7521730475748125,10484,2808,927,852,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,validation,best_f1
0.39590160096018473,0.24817632446536053,0.6952738988334326,0.8403597526700394,0.1569059613769941,0.2644379587865924,0.44814544489416763,5259,8033,284,1495,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,validation,best_f2
0.2459327972438524,0.24817632446536053,0.6952738988334326,0.9932546374367622,0.12,0.21412990790111489,0.13940680777652445,334,12958,12,1767,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,validation,max_recall_precision_ge_0.12
0.3749485830756579,0.24817632446536053,0.6952738988334326,0.8718381112984823,0.15,0.2559617130126248,0.4016986265012275,4503,8789,228,1551,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,validation,max_recall_precision_ge_0.15
0.5086813590434353,0.24817632446536053,0.6952738988334326,0.6048341765036538,0.2,0.30060064254784186,0.66777254329507,8988,4304,703,1076,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,validation,max_recall_precision_ge_0.20
0.5,0.20904251856647865,0.6699472498505487,0.582262996941896,0.17480719794344474,0.2688885750600198,0.6508632317237658,8699,4494,683,952,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,test,default_0.5
0.5585954723965764,0.20904251856647865,0.6699472498505487,0.44587155963302755,0.20351758793969849,0.2794709603220242,0.7464931211222012,10340,2853,906,729,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,test,best_f1
0.38865664434794583,0.20904251856647865,0.6699472498505487,0.8293577981651377,0.14309835373575347,0.24408244082440825,0.4335716212570812,5073,8120,279,1356,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,test,best_f2
0.30306893808295277,0.20904251856647865,0.6699472498505487,0.9547400611620795,0.1200030750307503,0.21320767602267296,0.22302400863231725,1746,11447,74,1561,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,test,max_recall_precision_ge_0.12
0.41894229399709687,0.20904251856647865,0.6699472498505487,0.7577981651376147,0.15,0.25042950985346135,0.4997976800647424,6172,7021,396,1239,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,test,max_recall_precision_ge_0.15
0.5519939860811872,0.20904251856647865,0.6699472498505487,0.45871559633027525,0.2,0.2785515320334262,0.7379956838413811,10193,3000,885,750,history_heterogeneous_member,,LogReg_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,LogReg_targetenc_balanced,target,1,199,13.382010874920525,ok,,test,max_recall_precision_ge_0.20
0.5,0.2708078018122686,0.7034338489790526,0.05733558178752108,0.5024630541871922,0.1029263370332997,0.8820250812819321,13191,101,1677,102,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,validation,default_0.5
0.2046014666557312,0.2708078018122686,0.7034338489790526,0.462619449128724,0.24962086745526235,0.32427107959022855,0.7724105898745935,10818,2474,956,823,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,validation,best_f1
0.11945460736751556,0.2708078018122686,0.7034338489790526,0.7886453063518831,0.16899542278968924,0.27834540224184107,0.5172848517019442,6393,6899,376,1403,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,validation,best_f2
0.04442264139652252,0.2708078018122686,0.7034338489790526,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,validation,max_recall_precision_ge_0.12
0.09598934650421143,0.2708078018122686,0.7034338489790526,0.8707138842046094,0.15000968429207825,0.25592730276745146,0.4023621524782695,4515,8777,230,1549,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,validation,max_recall_precision_ge_0.15
0.15688686072826385,0.2708078018122686,0.7034338489790526,0.6391231028667791,0.2,0.3046623794212219,0.6556300179152014,8744,4548,642,1137,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,validation,max_recall_precision_ge_0.20
0.5,0.22805085714633205,0.6777293861933548,0.04159021406727829,0.4892086330935252,0.07666290868094701,0.8895333153493391,13122,71,1567,68,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,test,default_0.5
0.18513455986976624,0.22805085714633205,0.6777293861933548,0.47706422018348627,0.20041109969167523,0.2822507689524154,0.7324656056110062,10081,3112,855,780,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,test,best_f1
0.11617308855056763,0.22805085714633205,0.6777293861933548,0.7681957186544343,0.15317073170731707,0.25541433655312656,0.5061370380361478,6249,6944,379,1256,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,test,best_f2
0.06693623214960098,0.22805085714633205,0.6777293861933548,0.9535168195718654,0.1200061581094604,0.21318200464925474,0.22390072835176691,1761,11432,76,1559,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,test,max_recall_precision_ge_0.12
0.11228276044130325,0.22805085714633205,0.6777293861933548,0.782262996941896,0.15001172882946281,0.25174687530754847,0.48725384407876987,5946,7247,356,1279,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,test,max_recall_precision_ge_0.15
0.1849139928817749,0.22805085714633205,0.6777293861933548,0.4776758409785933,0.2,0.2819494584837545,0.7317237658483949,10069,3124,854,781,history_heterogeneous_ensemble,score_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,score_average,mixed,2,199,0.0,ok,,test,max_recall_precision_ge_0.20
0.5,0.27081484070513817,0.7033431377574022,0.7453625632377741,0.17586206896551723,0.2845798905461959,0.5576272311060978,7078,6214,453,1326,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,validation,default_0.5
0.7816336009554774,0.27081484070513817,0.7033431377574022,0.4598088813940416,0.25053598774885144,0.32434575733544807,0.773870347024086,10845,2447,961,818,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,validation,best_f1
0.4376285581580519,0.27081484070513817,0.7033431377574022,0.7982012366498032,0.16733443318406788,0.276668290306868,0.5073319620463141,6226,7066,359,1420,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,validation,best_f2
0.024948576736779245,0.27081484070513817,0.7033431377574022,0.9926925238898258,0.12000543625985322,0.21412549257350713,0.13987127596045384,342,12950,13,1766,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,validation,max_recall_precision_ge_0.12
0.3131179085661203,0.27081484070513817,0.7033431377574022,0.8752107925801011,0.15,0.2561065877128053,0.3998407537655099,4469,8823,222,1557,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,validation,max_recall_precision_ge_0.15
0.6255059385574946,0.27081484070513817,0.7033431377574022,0.6346261944912872,0.20003543586109143,0.30418968072208,0.6572888328578064,8777,4515,650,1129,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,validation,max_recall_precision_ge_0.20
0.5,0.22800721257140072,0.6778433841873794,0.7113149847094801,0.15667519870672236,0.25678957827334953,0.5459940652818991,6933,6260,472,1163,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,test,default_0.5
0.7327690855138926,0.22800721257140072,0.6778433841873794,0.4837920489296636,0.20015182186234817,0.28315732951494543,0.7299028864310764,10032,3161,844,791,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,test,best_f1
0.4450026975991368,0.22800721257140072,0.6778433841873794,0.7688073394495413,0.15278959523520116,0.2549178665585074,0.5044510385756676,6223,6970,378,1257,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,test,best_f2
0.12294308065821419,0.22800721257140072,0.6778433841873794,0.9559633027522936,0.12,0.21323328785811732,0.22214728891286756,1731,11462,72,1563,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,test,max_recall_precision_ge_0.12
0.42810898300512545,0.22800721257140072,0.6778433841873794,0.7785932721712538,0.15001178411501295,0.2515561703388993,0.4891421634745077,5980,7213,362,1273,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,test,max_recall_precision_ge_0.15
0.732566765578635,0.22800721257140072,0.6778433841873794,0.4837920489296636,0.2,0.28300536672629695,0.7297005664958187,10029,3164,844,791,history_heterogeneous_ensemble,rank_average_top2_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,2,199,0.0,ok,,test,max_recall_precision_ge_0.20
0.5,0.27266216849252745,0.7086000750725224,0.12703766160764474,0.4139194139194139,0.19440860215053762,0.8757215845000331,12972,320,1553,226,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,validation,default_0.5
0.31022357165155895,0.27266216849252745,0.7086000750725224,0.5182686902754357,0.2372619660319094,0.32550750220653135,0.7464667241722514,10328,2964,857,922,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,validation,best_f1
0.24257049171470638,0.27266216849252745,0.7086000750725224,0.7386172006745363,0.18139149641082275,0.29125567992907014,0.5756751376816402,7362,5930,465,1314,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,validation,best_f2
0.0953763268165116,0.27266216849252745,0.7086000750725224,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,validation,max_recall_precision_ge_0.12
0.183590912049865,0.27266216849252745,0.7086000750725224,0.8836424957841484,0.15,0.25646463822497756,0.3951960719262159,4384,8908,207,1572,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,validation,max_recall_precision_ge_0.15
0.26844772717400217,0.27266216849252745,0.7086000750725224,0.6587970770095559,0.2,0.30684644586987825,0.6486629951562604,8604,4688,607,1172,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,validation,max_recall_precision_ge_0.20
0.5,0.2296847970246329,0.6834373524464252,0.09663608562691131,0.3640552995391705,0.152730787820203,0.8817777178311303,12917,276,1477,158,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,test,default_0.5
0.3334643932959696,0.2296847970246329,0.6834373524464252,0.40305810397553515,0.2254533014026685,0.2891619131197894,0.7814944699217696,10929,2264,976,659,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,test,best_f1
0.1934475202085092,0.2296847970246329,0.6834373524464252,0.8489296636085627,0.14447798480274798,0.2469311510407401,0.42905314270299433,4974,8219,247,1388,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,test,best_f2
0.13351183410059028,0.2296847970246329,0.6834373524464252,0.9694189602446484,0.12000302846759539,0.21356868557569225,0.21277313191259778,1570,11623,50,1585,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,test,max_recall_precision_ge_0.12
0.21049286121805855,0.2296847970246329,0.6834373524464252,0.7889908256880734,0.15,0.252076209086468,0.48374696520097116,5883,7310,345,1290,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,test,max_recall_precision_ge_0.15
0.3031968667652211,0.2296847970246329,0.6834373524464252,0.4837920489296636,0.2,0.28300536672629695,0.7297005664958187,10029,3164,844,791,history_heterogeneous_ensemble,score_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,score_average,mixed,3,199,0.0,ok,,test,max_recall_precision_ge_0.20
0.5,0.2694935958178813,0.7074156275685654,0.7476110174255199,0.17697937458416502,0.2862061545082849,0.5598168668303364,7107,6185,449,1330,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,validation,default_0.5
0.7454493176741203,0.2694935958178813,0.7074156275685654,0.4991568296795953,0.24078091106290672,0.3248582403511981,0.7550925618737974,10492,2800,891,888,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,validation,best_f1
0.49005816911065403,0.2694935958178813,0.7074156275685654,0.760539629005059,0.1761948170334679,0.2861069993656164,0.5519872603012408,6966,6326,426,1353,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,validation,best_f2
0.027713268307787583,0.2694935958178813,0.7074156275685654,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,validation,max_recall_precision_ge_0.12
0.3108619202441776,0.2694935958178813,0.7074156275685654,0.879707700955593,0.15000479248538293,0.256305273501474,0.3973857076504545,4424,8868,214,1565,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,validation,max_recall_precision_ge_0.15
0.6114391878442041,0.2694935958178813,0.7074156275685654,0.6554243957279371,0.2,0.30647916940465236,0.6498573419149359,8628,4664,613,1166,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,validation,max_recall_precision_ge_0.20
0.5,0.2259107976628677,0.6822113292866131,0.710703363914373,0.15618279569892474,0.25608815426997245,0.5447127056919342,6915,6278,473,1162,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,test,default_0.5
0.796039025267512,0.2259107976628677,0.6822113292866131,0.40489296636085625,0.2250935056103366,0.2893356643356643,0.7806851901807391,10914,2279,973,662,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,test,best_f1
0.40931570901897313,0.2259107976628677,0.6822113292866131,0.8024464831804281,0.15061416599701527,0.2536245892132225,0.4792284866468843,5794,7399,323,1312,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,test,best_f2
0.13033899829152054,0.2259107976628677,0.6822113292866131,0.9590214067278288,0.12000612276136538,0.2133188218488538,0.22005664958187213,1695,11498,67,1568,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,test,max_recall_precision_ge_0.12
0.4057413901627552,0.2259107976628677,0.6822113292866131,0.8055045871559633,0.15,0.2529044647143543,0.47524952792015107,5730,7463,318,1317,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,test,max_recall_precision_ge_0.15
0.7235410484668644,0.2259107976628677,0.6822113292866131,0.490519877675841,0.2,0.2841452612931798,0.727475047207985,9985,3208,833,802,history_heterogeneous_ensemble,rank_average_top3_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced,history_heterogeneous_indicator_cat_interactions,rank_average,mixed,3,199,0.0,ok,,test,max_recall_precision_ge_0.20
0.5,0.2712082053086583,0.7096143914600692,0.06970207982012366,0.484375,0.12186732186732187,0.8814279079025944,13160,132,1655,124,history_heterogeneous_ensemble,score_average_top5_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced|LightGBM_leaves31_spw1|LightGBM_leaves63_spw015,history_heterogeneous_indicator_cat_interactions,score_average,mixed,5,199,0.0,ok,,validation,default_0.5
0.27235143786339056,0.2712082053086583,0.7096143914600692,0.42158516020236086,0.2674750356633381,0.32729653065677505,0.795434941277951,11238,2054,1029,750,history_heterogeneous_ensemble,score_average_top5_heterogeneous,XGBoost_depth4_spw1|XGBoost_depth3_spw025|HistGB_targetenc_balanced|LightGBM_leaves31_spw1|LightGBM_leaves63_spw015,history_heterogeneous_indicator_cat_interactions,score_average,mixed,5,199,0.0,ok,,validation,best_f1
