experiment_type,ensemble_name,member_key,feature_config,model_name,row_order_seed,model_seed,random_strength,l2_leaf_reg,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
history_catboost_order_sensitivity_ensemble,score_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,score_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_catboost_order_sensitivity_ensemble,score_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,score_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.05,742,253,0.34097035040431267,0.1547400611620795,0.1102643647154033,3.0922986885597235
history_catboost_order_sensitivity_ensemble,score_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,score_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.1,1483,413,0.2784895482130816,0.25259938837920487,0.1102643647154033,2.5256532237942344
history_catboost_order_sensitivity_ensemble,score_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,score_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.2,2966,664,0.22387053270397841,0.40611620795107034,0.1102643647154033,2.030307192008925
history_catboost_order_sensitivity_ensemble,rank_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,rank_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_catboost_order_sensitivity_ensemble,rank_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,rank_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.05,742,253,0.34097035040431267,0.1547400611620795,0.1102643647154033,3.0922986885597235
history_catboost_order_sensitivity_ensemble,rank_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,rank_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.1,1483,413,0.2784895482130816,0.25259938837920487,0.1102643647154033,2.5256532237942344
history_catboost_order_sensitivity_ensemble,rank_average_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,rank_average_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.2,2966,663,0.22353337828725556,0.4055045871559633,0.1102643647154033,2.0272495004546944
history_catboost_order_sensitivity_ensemble,val_pr_weighted_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.01,149,79,0.5302013422818792,0.048318042813455656,0.1102643647154033,4.808455965355171
history_catboost_order_sensitivity_ensemble,val_pr_weighted_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.05,742,253,0.34097035040431267,0.1547400611620795,0.1102643647154033,3.0922986885597235
history_catboost_order_sensitivity_ensemble,val_pr_weighted_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.1,1483,413,0.2784895482130816,0.25259938837920487,0.1102643647154033,2.5256532237942344
history_catboost_order_sensitivity_ensemble,val_pr_weighted_top12_validation_members,OrderCat_row202_model202_rs0.5|OrderCat_same_seed_149|OrderCat_row202_model515|OrderCat_row515_model202|OrderCat_row202_model202_l25|OrderCat_same_seed_181|OrderCat_row202_model313|OrderCat_same_seed_17|OrderCat_row202_model131|OrderCat_row131_model202|OrderCat_row202_model202_l215|OrderCat_same_seed_107,history_order_sensitivity_indicator_cat_interactions,val_pr_weighted_top12_validation_members,-1,-1,,,12,,199,0.0,,test,ranking,0.2,2966,664,0.22387053270397841,0.40611620795107034,0.1102643647154033,2.030307192008925
