threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,split_name,feature_config,model_name,seed,n_columns,best_iteration,fit_seconds,split,threshold_strategy
0.4931284071990666,0.1557985172033901,0.5992002060215882,0.4813455657492355,0.16064502959787713,0.2408937863483318,0.6654977070407337,9081,4112,848,787,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,test,max_recall_precision_ge_0.12
0.4931284071990666,0.1557985172033901,0.5992002060215882,0.4813455657492355,0.16064502959787713,0.2408937863483318,0.6654977070407337,9081,4112,848,787,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,test,max_recall_precision_ge_0.15
0.4951373986838734,0.1557985172033901,0.5992002060215882,0.2599388379204893,0.21133764296369964,0.23313219967087218,0.8114378203398975,11607,1586,1210,425,feature_engineering_variant,patient_group_70_15_15,full_plus_raw_diag_codes,PlateauCatBoost_d6_lr002_custom025,42,161,1200,4.97876487497706,test,max_recall_precision_ge_0.20
0.5,0.2625256381920856,0.6951637343894234,0.08263069139966273,0.4883720930232558,0.14134615384615384,0.8814942605002986,13138,154,1632,147,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,validation,default_0.5
0.27611428397716925,0.2625256381920856,0.6951637343894234,0.37155705452501403,0.2740464344941957,0.3154378429968981,0.8096343971866499,11541,1751,1118,661,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,validation,best_f1
0.15831263786719288,0.2625256381920856,0.6951637343894234,0.7717818999437887,0.16580123173529768,0.27296222664015907,0.5146971003914803,6384,6908,406,1373,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,validation,best_f2
0.07327222282216982,0.2625256381920856,0.6951637343894234,0.9926925238898258,0.12000543625985322,0.21412549257350713,0.13987127596045384,342,12950,13,1766,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,validation,max_recall_precision_ge_0.12
0.13663604143221467,0.2625256381920856,0.6951637343894234,0.851602023608769,0.15,0.255071975755535,0.41284586291553316,4707,8585,264,1515,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,validation,max_recall_precision_ge_0.15
0.20013397564802526,0.2625256381920856,0.6951637343894234,0.6110174255199551,0.2,0.30135846964236207,0.6655829075708314,8944,4348,692,1087,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,validation,max_recall_precision_ge_0.20
0.5,0.21847953598082065,0.6715973696550691,0.05565749235474006,0.39737991266375544,0.09763948497854077,0.886565956298894,13055,138,1544,91,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,test,default_0.5
0.23323941761532752,0.21847953598082065,0.6715973696550691,0.45688073394495415,0.20482588428845627,0.2828474062854979,0.7445373617480442,10293,2900,888,747,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,test,best_f1
0.1552172296263223,0.21847953598082065,0.6715973696550691,0.763302752293578,0.15193571950328708,0.2534267438318611,0.5041138386835716,6227,6966,387,1248,feature_engineering_variant,patient_group_70_15_15,no_diagnosis_detail,PlateauCatBoost_d6_lr002_custom025,42,101,1165,44.92732320795767,test,best_f2
