split,experiment_family,feature_config,model_name,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
test,catboost_tuning_ensemble,catboost_tuning_ensemble,rank_average_2_d6_lr0015_l210_sqrt_rs1__d6_lr0015_l210_sqrt_rs1,max_recall_precision_ge_0.20,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,catboost_tuning_ensemble,catboost_tuning_ensemble,rank_average_2_d6_lr0015_l210_sqrt_rs1__d6_lr0015_l210_sqrt_rs1,max_recall_precision_ge_0.20,0.1,1050,238,0.22666666666666666,0.2526539278131635,0.0897484756097561,2.5255767869780605
test,catboost_tuning_ensemble,catboost_tuning_ensemble,rank_average_2_d6_lr0015_l210_sqrt_rs1__d6_lr0015_l210_sqrt_rs1,max_recall_precision_ge_0.20,0.2,2100,357,0.17,0.37898089171974525,0.0897484756097561,1.8941825902335456
test,catboost_tuning_ensemble,catboost_tuning_ensemble,score_average_2_d7_lr0010_l220_sqrt_rs3__d6_lr0015_l210_custom025_rs1,max_recall_precision_ge_0.20,0.01,105,49,0.4666666666666667,0.05201698513800425,0.0897484756097561,5.199716914366596
test,catboost_tuning_ensemble,catboost_tuning_ensemble,score_average_2_d7_lr0010_l220_sqrt_rs3__d6_lr0015_l210_custom025_rs1,max_recall_precision_ge_0.20,0.05,525,148,0.2819047619047619,0.15711252653927812,0.0897484756097561,3.1410534829643106
test,catboost_tuning_ensemble,catboost_tuning_ensemble,score_average_2_d7_lr0010_l220_sqrt_rs3__d6_lr0015_l210_custom025_rs1,max_recall_precision_ge_0.20,0.1,1050,236,0.22476190476190477,0.2505307855626327,0.0897484756097561,2.5043534526337075
test,catboost_tuning_ensemble,catboost_tuning_ensemble,score_average_2_d7_lr0010_l220_sqrt_rs3__d6_lr0015_l210_custom025_rs1,max_recall_precision_ge_0.20,0.2,2100,355,0.16904761904761906,0.37685774946921446,0.0897484756097561,1.8835709230613689
test,catboost_tuning_ensemble,catboost_tuning_ensemble,score_average_2_d6_lr0015_l210_sqrt_rs1__d6_lr0015_l210_custom025_rs1,max_recall_precision_ge_0.20,0.01,105,46,0.4380952380952381,0.04883227176220807,0.0897484756097561,4.881366899201294
test,catboost_tuning_ensemble,catboost_tuning_ensemble,score_average_2_d6_lr0015_l210_sqrt_rs1__d6_lr0015_l210_custom025_rs1,max_recall_precision_ge_0.20,0.05,525,151,0.2876190476190476,0.1602972399150743,0.0897484756097561,3.2047234859973712
test,catboost_tuning_ensemble,catboost_tuning_ensemble,score_average_2_d6_lr0015_l210_sqrt_rs1__d6_lr0015_l210_custom025_rs1,max_recall_precision_ge_0.20,0.1,1050,234,0.22285714285714286,0.2484076433121019,0.0897484756097561,2.483130118289354
