threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,feature_config,model_name,trial_number,negative_ratio,row_order_seed,model_seed,iterations,learning_rate,depth,l2_leaf_reg,random_strength,border_count,bootstrap_type,bagging_temperature,subsample,class_weight_mode,pos_weight_multiplier,n_columns,train_subset_rows,fit_seconds,best_iteration,objective,split,threshold_strategy
0.3156358092041768,0.2329399388600043,0.6801785118649011,0.43547400611620796,0.2138138138138138,0.2868076535750252,0.7611950364175883,10575,2618,923,712,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial004,4,7.69499912892957,313,107,1100,0.015315997753766925,6,20.790887376789588,2.121461166512687,128,Default,,,sqrt,,199,68690,46.594828541972674,1089,validation_pr_auc,test,best_f1
0.20990024283742217,0.2329399388600043,0.6801785118649011,0.7522935779816514,0.15648854961832062,0.25908372827804105,0.5255597518208794,6563,6630,405,1230,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial004,4,7.69499912892957,313,107,1100,0.015315997753766925,6,20.790887376789588,2.121461166512687,128,Default,,,sqrt,,199,68690,46.594828541972674,1089,validation_pr_auc,test,best_f2
0.13305109504131363,0.2329399388600043,0.6801785118649011,0.9565749235474006,0.12000306913220286,0.21325334060539952,0.2217426490423523,1724,11469,71,1564,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial004,4,7.69499912892957,313,107,1100,0.015315997753766925,6,20.790887376789588,2.121461166512687,128,Default,,,sqrt,,199,68690,46.594828541972674,1089,validation_pr_auc,test,max_recall_precision_ge_0.12
0.20040861260094323,0.2329399388600043,0.6801785118649011,0.7694189602446483,0.1500119246362986,0.2510727472308153,0.49386296196385215,6065,7128,377,1258,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial004,4,7.69499912892957,313,107,1100,0.015315997753766925,6,20.790887376789588,2.121461166512687,128,Default,,,sqrt,,199,68690,46.594828541972674,1089,validation_pr_auc,test,max_recall_precision_ge_0.15
0.2950282479083532,0.2329399388600043,0.6801785118649011,0.4850152905198777,0.2,0.2832142857142857,0.7292959266253035,10021,3172,842,793,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial004,4,7.69499912892957,313,107,1100,0.015315997753766925,6,20.790887376789588,2.121461166512687,128,Default,,,sqrt,,199,68690,46.594828541972674,1089,validation_pr_auc,test,max_recall_precision_ge_0.20
0.5,0.27956913959167173,0.7086047692196568,0.04047217537942664,0.5454545454545454,0.07535321821036106,0.8827549598566784,13232,60,1707,72,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,validation,default_0.5
0.1483437665350964,0.27956913959167173,0.7086047692196568,0.4761101742551995,0.2530624439796833,0.33047210300429186,0.7722778846791852,10792,2500,932,847,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,validation,best_f1
0.10168315858783103,0.27956913959167173,0.7086047692196568,0.730185497470489,0.18559794256322332,0.2959671907040328,0.5899409461880433,7592,5700,480,1299,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,validation,best_f2
0.04714985895454766,0.27956913959167173,0.7086047692196568,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,validation,max_recall_precision_ge_0.12
0.07450987859805303,0.27956913959167173,0.7086047692196568,0.8707138842046094,0.15000968429207825,0.25592730276745146,0.4023621524782695,4515,8777,230,1549,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,validation,max_recall_precision_ge_0.15
0.1130925437182081,0.27956913959167173,0.7086047692196568,0.65654862282181,0.2,0.30660191626197664,0.6494592263287108,8620,4672,611,1168,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,validation,max_recall_precision_ge_0.20
0.5,0.23462808882292038,0.6788376562401849,0.025688073394495414,0.5384615384615384,0.04903677758318739,0.890140275155112,13157,36,1593,42,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,test,default_0.5
0.1378145817021119,0.23462808882292038,0.6788376562401849,0.4758409785932722,0.20653039554021768,0.2880414661236579,0.7406258429997302,10204,2989,857,778,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,test,best_f1
0.08949435575712374,0.23462808882292038,0.6788376562401849,0.7547400611620795,0.15421144713821544,0.25609629552765384,0.5165227947127057,6425,6768,401,1234,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,test,best_f2
0.05742902702361991,0.23462808882292038,0.6788376562401849,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,test,max_recall_precision_ge_0.12
0.08637069941929981,0.23462808882292038,0.6788376562401849,0.7675840978593272,0.1500119531436768,0.250974902509749,0.4948071216617211,6082,7111,380,1255,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,test,max_recall_precision_ge_0.15
0.13278846416370083,0.23462808882292038,0.6788376562401849,0.5009174311926605,0.2,0.2858638743455497,0.7240356083086054,9917,3276,816,819,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial005,5,7.589679386287527,37,73,1400,0.014651808682060135,5,13.156110627166498,1.7551287236845647,128,Bernoulli,,0.8983897417941735,none,,199,67858,53.138940708944574,1397,validation_pr_auc,test,max_recall_precision_ge_0.20
0.5,0.2824940174501092,0.70868909470962,0.06239460370994941,0.5606060606060606,0.11229135053110774,0.8835511910291288,13205,87,1668,111,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,validation,default_0.5
0.1760279828111656,0.2824940174501092,0.70868909470962,0.4378864530635188,0.2696434752509519,0.3337617823479006,0.7936434211399376,11182,2110,1000,779,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,validation,best_f1
0.11558371235882288,0.2824940174501092,0.70868909470962,0.7155705452501405,0.18737120989108036,0.2969788872040126,0.6000928936367859,7771,5521,506,1273,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,validation,best_f2
0.044386414382847975,0.2824940174501092,0.70868909470962,0.9955030916245081,0.12000271039436237,0.2141863699582754,0.13774799283391945,305,12987,8,1771,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,validation,max_recall_precision_ge_0.12
0.08112771411710162,0.2824940174501092,0.70868909470962,0.8757729061270376,0.1500096283458502,0.25614467735306207,0.39957534337469314,4464,8828,221,1558,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,validation,max_recall_precision_ge_0.15
0.12612090117445138,0.2824940174501092,0.70868909470962,0.65654862282181,0.2,0.30660191626197664,0.6494592263287108,8620,4672,611,1168,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,validation,max_recall_precision_ge_0.20
0.5,0.2378789805858439,0.6823827666928365,0.044036697247706424,0.5294117647058824,0.08130999435347261,0.8902751551119503,13129,64,1563,72,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,test,default_0.5
0.16069593079533756,0.2378789805858439,0.6823827666928365,0.44097859327217126,0.21262164553229135,0.28690807799442897,0.7582951173455624,10523,2670,914,721,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,test,best_f1
0.09499000773024881,0.2378789805858439,0.6823827666928365,0.782262996941896,0.1521713265913147,0.2547808764940239,0.49541408146749394,6067,7126,356,1279,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,test,best_f2
0.05872523570437027,0.2378789805858439,0.6823827666928365,0.963302752293578,0.12,0.21341463414634146,0.21702185055300782,1643,11550,60,1575,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,test,max_recall_precision_ge_0.12
0.09272159650518574,0.2378789805858439,0.6823827666928365,0.7908256880733945,0.15,0.2521696733300829,0.48280280550310223,5866,7327,342,1293,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,test,max_recall_precision_ge_0.15
0.15145561895499826,0.2378789805858439,0.6823827666928365,0.4740061162079511,0.2,0.2813067150635209,0.7329376854599406,10093,3100,860,775,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial006,6,6.675883957922913,17,257,1700,0.02516715878975783,6,6.285059256043011,1.8243584426950719,254,Bayesian,0.6496328990472147,,none,,199,60639,72.75651416694745,1588,validation_pr_auc,test,max_recall_precision_ge_0.20
0.5,0.2849762068616358,0.7101495242333865,0.18943226531759416,0.40898058252427183,0.25893200153668844,0.872005839028598,12805,487,1442,337,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,validation,default_0.5
0.34410208863584363,0.2849762068616358,0.7101495242333865,0.448566610455312,0.2684157416750757,0.33585858585858586,0.7905912016455444,11117,2175,981,798,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,validation,best_f1
0.24720996378369334,0.2849762068616358,0.7101495242333865,0.7093872962338392,0.18830199940316322,0.29760641433793183,0.6047375754760799,7852,5440,517,1262,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,validation,best_f2
0.09390485432404853,0.2849762068616358,0.7101495242333865,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,validation,max_recall_precision_ge_0.12
0.18007573076437705,0.2849762068616358,0.7101495242333865,0.8724002248454188,0.15000966557123527,0.256,0.4014332161104107,4498,8794,227,1552,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,validation,max_recall_precision_ge_0.15
0.2647954668250378,0.2849762068616358,0.7101495242333865,0.657672849915683,0.2,0.30672434132913884,0.6490611107424855,8612,4680,609,1170,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,validation,max_recall_precision_ge_0.20
0.5,0.23683669017951972,0.6838780921492283,0.14434250764525994,0.3333333333333333,0.20145113102859583,0.8738198003776638,12721,472,1399,236,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,test,default_0.5
0.32539707168469495,0.23683669017951972,0.6838780921492283,0.44831804281345566,0.21821970824650194,0.2935522627152583,0.762071756137038,10567,2626,902,733,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,test,best_f1
0.21543685476548322,0.23683669017951972,0.6838780921492283,0.7553516819571865,0.1555219745623977,0.25793650793650796,0.5207715133531158,6487,6706,400,1235,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,test,best_f2
0.131834653412874,0.23683669017951972,0.6838780921492283,0.9577981651376147,0.12,0.21327885597548518,0.2208659293229026,1709,11484,69,1566,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,test,max_recall_precision_ge_0.12
0.20382632740127893,0.23683669017951972,0.6838780921492283,0.7847094801223241,0.15000584590202268,0.2518649391440911,0.485972484488805,5923,7270,352,1283,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,test,max_recall_precision_ge_0.15
0.3055919663789346,0.23683669017951972,0.6838780921492283,0.48990825688073397,0.2,0.28404255319148936,0.7276773671432425,9989,3204,834,801,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial007,7,6.87818394723758,17,257,1200,0.021778642314280068,7,16.26030563734534,1.5401223401787298,254,Default,,,sqrt,,199,62238,56.36175066709984,1169,validation_pr_auc,test,max_recall_precision_ge_0.20
0.5,0.2797446221712912,0.7081397526260582,0.05508712759977515,0.5536723163841808,0.10020449897750511,0.8832194280406078,13213,79,1681,98,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,validation,default_0.5
0.1616131298489989,0.2797446221712912,0.7081397526260582,0.4575604272062957,0.25898822780782693,0.3307598537180008,0.7814345431623648,10963,2329,965,814,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,validation,best_f1
0.1099666072939036,0.2797446221712912,0.7081397526260582,0.7127599775154582,0.1910213919855378,0.30129499821789235,0.6097803729015991,7922,5370,511,1268,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,validation,best_f2
0.04608070638717312,0.2797446221712912,0.7081397526260582,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,validation,max_recall_precision_ge_0.12
0.07800507176301504,0.2797446221712912,0.7081397526260582,0.8662169758291175,0.1500048671274214,0.25572519083969464,0.40481719859332493,4560,8732,238,1541,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,validation,max_recall_precision_ge_0.15
0.1189948875188706,0.2797446221712912,0.7081397526260582,0.6503653738055087,0.2,0.3059227921734532,0.6516488620529494,8664,4628,622,1157,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,validation,max_recall_precision_ge_0.20
0.5,0.23625245327945857,0.6805245854823855,0.03730886850152905,0.5398230088495575,0.06979405034324943,0.8903425950903696,13141,52,1574,61,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,test,default_0.5
0.15732928664059578,0.23625245327945857,0.6805245854823855,0.42446483180428135,0.21851385390428213,0.28850550821035126,0.7691529538710548,10711,2482,941,694,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,test,best_f1
0.09194001281490653,0.23625245327945857,0.6805245854823855,0.7675840978593272,0.1531234748657882,0.2553148204658733,0.5062719179929862,6252,6941,380,1255,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,test,best_f2
0.05801079410590088,0.23625245327945857,0.6805245854823855,0.9614678899082569,0.12,0.21336952833389888,0.21830321014297274,1665,11528,63,1572,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,test,max_recall_precision_ge_0.12
0.08946014174068422,0.23625245327945857,0.6805245854823855,0.7767584097859327,0.15001181195369714,0.25146025146025147,0.4900863231723766,5997,7196,365,1270,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,test,max_recall_precision_ge_0.15
0.14028432320497763,0.23625245327945857,0.6805245854823855,0.491131498470948,0.2,0.2842477876106195,0.7272727272727273,9981,3212,832,803,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial008,8,7.057211284390621,149,313,1200,0.023375171453549434,5,4.438995078738418,1.4627092631362961,254,Bernoulli,,0.9744459782763829,none,,199,63652,45.585297415964305,1175,validation_pr_auc,test,max_recall_precision_ge_0.20
0.5,0.2819694156669119,0.709031175395835,0.18605958403597528,0.39927623642943305,0.25383435582822084,0.8708778448676265,12794,498,1448,331,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,validation,default_0.5
0.3690746394664539,0.2819694156669119,0.709031175395835,0.39572793704328274,0.28652828652828655,0.3323890462700661,0.812354853692522,11539,1753,1075,704,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,validation,best_f1
0.2535620286842551,0.2819694156669119,0.709031175395835,0.7032040472175379,0.18902991840435177,0.2979635584137192,0.6088514365337403,7925,5367,528,1251,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,validation,best_f2
0.10054819840003135,0.2819694156669119,0.709031175395835,0.9955030916245081,0.12000271039436237,0.2141863699582754,0.13774799283391945,305,12987,8,1771,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,validation,max_recall_precision_ge_0.12
0.18389268443823514,0.2819694156669119,0.709031175395835,0.8740865654862282,0.1500096469226317,0.25607245780156446,0.4005042797425519,4481,8811,224,1555,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,validation,max_recall_precision_ge_0.15
0.26895044123488265,0.2819694156669119,0.709031175395835,0.6593591905564924,0.2,0.3069073783359498,0.6484639373631478,8600,4692,606,1173,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,validation,max_recall_precision_ge_0.20
0.5,0.23529494092975856,0.6822472115344274,0.14801223241590214,0.3389355742296919,0.20604512558535548,0.8742244402481791,12721,472,1393,242,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,test,default_0.5
0.3518956537478866,0.23529494092975856,0.6822472115344274,0.38287461773700304,0.23323397913561847,0.28988191711044226,0.7931615861882925,11135,2058,1009,626,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,test,best_f1
0.2239263481157075,0.23529494092975856,0.6822472115344274,0.7498470948012232,0.15815273477812178,0.2612123149035901,0.5323037496628001,6667,6526,409,1226,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,test,best_f2
0.13648950383221292,0.23529494092975856,0.6822472115344274,0.9596330275229358,0.12,0.21332426920462272,0.2195845697329377,1687,11506,66,1569,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,test,max_recall_precision_ge_0.12
0.20834741804379733,0.23529494092975856,0.6822472115344274,0.7859327217125383,0.15001167406023816,0.25193608469757867,0.4853655246830321,5912,7281,350,1285,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,test,max_recall_precision_ge_0.15
0.31006355242214834,0.23529494092975856,0.6822472115344274,0.4856269113149847,0.2,0.2833184656556646,0.7290936066900459,10017,3176,841,794,history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial009,9,6.539293652293959,17,313,1600,0.014444433333846153,6,8.928449522890341,1.631700196104433,64,Bernoulli,,0.8939477806142744,sqrt,,199,59560,63.87840475002304,1542,validation_pr_auc,test,max_recall_precision_ge_0.20
