split,experiment_family,feature_config,model_name,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,LightGBM_spw0.75,best_f1,0.05,525,145,0.2761904761904762,0.15392781316348195,0.0897484756097561,3.0773834799312505
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,LightGBM_spw0.75,best_f1,0.1,1050,232,0.22095238095238096,0.24628450106157113,0.0897484756097561,2.4619067839450004
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,LightGBM_spw0.75,best_f1,0.2,2100,349,0.1661904761904762,0.37048832271762205,0.0897484756097561,1.8517359215448388
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw0.75,best_f1,0.01,105,42,0.4,0.044585987261146494,0.0897484756097561,4.456900212314225
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw0.75,best_f1,0.05,525,146,0.2780952380952381,0.15498938428874734,0.0897484756097561,3.098606814275604
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw0.75,best_f1,0.1,1050,231,0.22,0.24522292993630573,0.0897484756097561,2.451295116772824
test,weighted_or_calibrated,imb_raw_admin_age_paper_weight_indicator_rare100,LightGBM_spw0.75,best_f1,0.2,2100,352,0.1676190476190476,0.37367303609341823,0.0897484756097561,1.8676534223031036
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,best_f1,0.01,105,39,0.37142857142857144,0.041401273885350316,0.0897484756097561,4.138550197148923
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,best_f1,0.05,525,140,0.26666666666666666,0.14861995753715498,0.0897484756097561,2.9712668082094833
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,best_f1,0.1,1050,238,0.22666666666666666,0.2526539278131635,0.0897484756097561,2.5255767869780605
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.00,best_f1,0.2,2100,357,0.17,0.37898089171974525,0.0897484756097561,1.8941825902335456
test,weighted_or_calibrated,imb_raw_admin_age_paper_summaries_only_rare100,XGBoost_d4_spw1.25,best_f1,0.01,105,37,0.3523809523809524,0.03927813163481953,0.0897484756097561,3.926316853705389
