threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,split,experiment_type,ensemble_name,member_key,feature_config,model_name,n_members,fit_seconds,best_iteration,threshold_strategy
0.10992879366213465,0.2292717277376975,0.679140708247887,0.962691131498471,0.12000609942055505,0.21340926038912617,0.21749393040194226,1651,11542,61,1574,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.12
0.17162705280378399,0.2292717277376975,0.679140708247887,0.7920489296636085,0.1500057917294104,0.2522399688352162,0.4821958456973294,5855,7338,340,1295,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.15
0.26149713743734626,0.2292717277376975,0.679140708247887,0.4801223241590214,0.2,0.2823741007194245,0.7309144861073644,10053,3140,850,785,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.20
0.5,0.27000323577500807,0.6998297589305938,0.7363687464867903,0.1738553417385534,0.2812969722997638,0.5558357109680844,7067,6225,469,1310,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,default_0.5
0.7964799946917922,0.27000323577500807,0.6998297589305938,0.4378864530635188,0.2550753110674525,0.3223670597972274,0.7826952425187446,11017,2275,1000,779,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f1
0.4703569769756486,0.27000323577500807,0.6998297589305938,0.760539629005059,0.16927311397472788,0.2769136307818256,0.5311525446221219,6652,6640,426,1353,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f2
0.023306349943600292,0.27000323577500807,0.6998297589305938,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.12
0.3128027337270254,0.27000323577500807,0.6998297589305938,0.8752107925801011,0.15,0.2561065877128053,0.3998407537655099,4469,8823,222,1557,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.15
0.6343308340521532,0.27000323577500807,0.6998297589305938,0.6166385609893198,0.2,0.3020374449339207,0.6635923296397054,8904,4388,682,1097,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.20
0.5,0.22947352116465036,0.6791204491493148,0.7186544342507645,0.158355795148248,0.25952512424075097,0.5478149446992177,6948,6245,460,1175,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,default_0.5
0.8287193148098193,0.22947352116465036,0.6791204491493148,0.3614678899082569,0.23480333730631706,0.2846820809248555,0.7997032640949555,11267,1926,1044,591,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f1
0.42746830321014295,0.22947352116465036,0.6791204491493148,0.7859327217125383,0.1513367094570722,0.2538020936203832,0.4904235230644726,5987,7206,350,1285,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f2
0.11576072295656864,0.22947352116465036,0.6791204491493148,0.962691131498471,0.12000609942055505,0.21340926038912617,0.21749393040194226,1651,11542,61,1574,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.12
0.4180098462368492,0.22947352116465036,0.6791204491493148,0.7920489296636085,0.1500057917294104,0.2522399688352162,0.4821958456973294,5855,7338,340,1295,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.15
0.7370178041543026,0.22947352116465036,0.6791204491493148,0.4776758409785933,0.2,0.2819494584837545,0.7317237658483949,10069,3124,854,781,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_full_summary__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_full_summary__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.20
0.5,0.270073295450721,0.6996460105585325,0.11691961776278809,0.4425531914893617,0.18497109826589594,0.8783756884082011,13030,262,1571,208,validation,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,default_0.5
0.29945091380826555,0.270073295450721,0.6996460105585325,0.41259134345137716,0.2641237855343649,0.32207108380868804,0.7949704730940216,11247,2045,1045,734,validation,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,best_f1
0.20186047273025562,0.270073295450721,0.6996460105585325,0.7144463181562676,0.18002832861189802,0.28758909378889014,0.5821776922566518,7503,5789,508,1271,validation,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,best_f2
0.07942185094321247,0.270073295450721,0.6996460105585325,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,validation,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.12
0.1528409356738771,0.270073295450721,0.6996460105585325,0.8729623383923553,0.1500048295180141,0.25601714474118037,0.4011014531218897,4492,8800,226,1553,validation,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.15
0.2297787693317389,0.270073295450721,0.6996460105585325,0.612141652613828,0.2,0.3014950166112957,0.6651847919846062,8936,4356,690,1089,validation,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.20
0.5,0.22959278065371724,0.6793322193147093,0.0856269113149847,0.37433155080213903,0.13937282229965156,0.8833962773131913,12959,234,1495,140,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,default_0.5
0.3041781426627893,0.22959278065371724,0.6793322193147093,0.36085626911314983,0.23440603893524037,0.2842003853564547,0.799568384138117,11266,1927,1045,590,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,best_f1
0.17096598265026922,0.22959278065371724,0.6793322193147093,0.7975535168195719,0.15007480722752906,0.25261526540100737,0.47963312651739953,5808,7385,331,1304,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,best_f2
0.10987245585497575,0.22959278065371724,0.6793322193147093,0.962079510703364,0.12000305157155935,0.21338940514142304,0.21789857027245751,1658,11535,62,1573,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.12
0.1708683266254774,0.22959278065371724,0.6793322193147093,0.7975535168195719,0.15000575175428504,0.2525174283501162,0.4793633666037227,5804,7389,331,1304,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.15
0.2630048584628049,0.22959278065371724,0.6793322193147093,0.472782874617737,0.2,0.2810909090909091,0.7333423253304558,10101,3092,862,773,test,plateau_probability_ensemble,score_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,score_average,4,0.0,,max_recall_precision_ge_0.20
0.5,0.27010230793487977,0.6996362416577393,0.7341202922990444,0.17314066021476865,0.2801973825359365,0.5547740694048172,7055,6237,473,1306,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,default_0.5
0.8144283723707784,0.27010230793487977,0.6996362416577393,0.41259134345137716,0.26421886249100074,0.32214175992977834,0.7950368256917258,11248,2044,1045,734,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f1
0.5318990113462942,0.27010230793487977,0.6996362416577393,0.7144463181562676,0.17972285067873303,0.2871991865325952,0.5813814610842014,7491,5801,508,1271,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f2
0.023853758874659944,0.27010230793487977,0.6996362416577393,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.12
0.31439519607192623,0.27010230793487977,0.6996362416577393,0.8735244519392917,0.15,0.25603426970920173,0.4007696901333687,4486,8806,225,1554,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.15
0.6368854090637649,0.27010230793487977,0.6996362416577393,0.6138279932546374,0.2,0.3016991297140489,0.6645876186052684,8924,4368,687,1092,validation,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.20
0.5,0.2296960798462947,0.6792839127226908,0.7149847094801223,0.15761089389240934,0.258285461776403,0.5472079848934448,6945,6248,466,1169,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,default_0.5
0.8137139196115457,0.2296960798462947,0.6792839127226908,0.37920489296636084,0.2270230684730868,0.28401282638570774,0.7891826274615592,11082,2111,1015,620,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f1
0.41276638791475584,0.2296960798462947,0.6792839127226908,0.7981651376146789,0.1499482936918304,0.2524666279744631,0.478823846776369,5795,7398,330,1305,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,best_f2
0.11695778257350958,0.2296960798462947,0.6792839127226908,0.962079510703364,0.12000305157155935,0.21338940514142304,0.21789857027245751,1658,11535,62,1573,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.12
0.4134407876989479,0.2296960798462947,0.6792839127226908,0.7975535168195719,0.15000575175428504,0.2525174283501162,0.4793633666037227,5804,7389,331,1304,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.15
0.7406089830051255,0.2296960798462947,0.6792839127226908,0.4709480122324159,0.2,0.28076572470373745,0.7339492851362287,10113,3080,865,770,test,plateau_probability_ensemble,rank_average__ens_full_summary__Cat_d6_lr002_l210_custom025__ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt__ens_no_lab_interactions__Cat_d6_lr002_l210_custom025__ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,ens_full_summary__Cat_d6_lr002_l210_custom025|ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt|ens_no_lab_interactions__Cat_d6_lr002_l210_custom025|ens_cat_interactions__Cat_d6_lr0015_l210_sqrt,multiple,rank_average,4,0.0,,max_recall_precision_ge_0.20
