threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,ensemble_name,member_key,feature_config,model_name,negative_ratio,seed,n_members,train_subset_rows,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.09042792892252009,0.24140584070101836,0.6827043624978588,0.7486238532110092,0.15636177823198774,0.25869174680333934,0.5269085513892635,6589,6604,411,1224,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,test,best_f2
0.05537512656759607,0.24140584070101836,0.6827043624978588,0.9559633027522936,0.12,0.21323328785811732,0.22214728891286756,1731,11462,72,1563,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,test,max_recall_precision_ge_0.12
0.0850695848941312,0.24140584070101836,0.6827043624978588,0.7749235474006116,0.15001183992422448,0.25136395198889,0.4910304828702455,6014,7179,368,1267,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,test,max_recall_precision_ge_0.15
0.13160744460093687,0.24140584070101836,0.6827043624978588,0.5131498470948013,0.2,0.2878216123499142,0.7199892096034529,9837,3356,796,839,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed37,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed37,7.5,37,1,67150.0,199,69.29012162506115,1498.0,test,max_recall_precision_ge_0.20
0.5,0.28437648568035595,0.7108238321257957,0.044969083754918496,0.5797101449275363,0.08346374543557643,0.8834184858337204,13234,58,1699,80,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,validation,default_0.5
0.15903423544199405,0.28437648568035595,0.7108238321257957,0.43057897695334457,0.272113676731794,0.33347845015237265,0.7968283458297393,11243,2049,1013,766,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,validation,best_f1
0.10245318951342244,0.28437648568035595,0.7108238321257957,0.715008431703204,0.19030520646319568,0.30060262318326836,0.6072589741888395,7880,5412,507,1272,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,validation,best_f2
0.04169709043922352,0.28437648568035595,0.7108238321257957,0.9966273187183811,0.12,0.21420804639362087,0.13688540906376484,290,13002,6,1773,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,validation,max_recall_precision_ge_0.12
0.07309598475501355,0.28437648568035595,0.7108238321257957,0.8701517706576728,0.15,0.25588891643937517,0.4026275628690863,4520,8772,231,1548,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,validation,max_recall_precision_ge_0.15
0.11138857178486347,0.28437648568035595,0.7108238321257957,0.654300168634064,0.2,0.30635609948677456,0.6502554575011612,8636,4656,615,1164,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,validation,max_recall_precision_ge_0.20
0.5,0.23788736442862712,0.6832921545134096,0.03241590214067278,0.5698924731182796,0.061342592592592594,0.8906123550040465,13153,40,1582,53,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,test,default_0.5
0.14132203046787517,0.23788736442862712,0.6832921545134096,0.4562691131498471,0.213631156930126,0.29100838697093817,0.7548556784461828,10447,2746,889,746,history_negative_ratio_refinement_member,,NegRefineCat_d6_lr002_neg7.5_seed202,history_neg_ratio_refine_indicator_cat_interactions,NegRefineCat_d6_lr002_neg7.5_seed202,7.5,202,1,67150.0,199,68.98934254201595,1474.0,test,best_f1
