experiment_type,feature_config,model_name,trial_number,negative_ratio,row_order_seed,model_seed,iterations,learning_rate,depth,l2_leaf_reg,random_strength,border_count,bootstrap_type,bagging_temperature,subsample,class_weight_mode,pos_weight_multiplier,n_columns,train_subset_rows,fit_seconds,best_iteration,objective,split,threshold_strategy,top_fraction,n_flagged,positives_captured,precision_at_k,recall_at_k,base_rate,lift
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial018,18,7.424145496924194,37,404,1900,0.016411329206519467,5,7.176818537906683,0.5604768065632022,254,Default,,,none,,199,66551,42.417779625044204,1030,validation_pr_auc,test,ranking,0.1,1483,422,0.28455832771409306,0.2581039755351682,0.1102643647154033,2.58069167177038
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial018,18,7.424145496924194,37,404,1900,0.016411329206519467,5,7.176818537906683,0.5604768065632022,254,Default,,,none,,199,66551,42.417779625044204,1030,validation_pr_auc,test,ranking,0.2,2966,655,0.2208361429534727,0.40061162079510704,0.1102643647154033,2.002787968020852
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial019,19,7.792051976127463,293,149,1600,0.01293678289014403,7,7.8022490993865805,1.1526929237034775,128,Bayesian,0.012255917793517146,,none,,199,69444,93.09321608301252,1580,validation_pr_auc,test,ranking,0.01,149,77,0.5167785234899329,0.04709480122324159,0.1102643647154033,4.686722902941116
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial019,19,7.792051976127463,293,149,1600,0.01293678289014403,7,7.8022490993865805,1.1526929237034775,128,Bayesian,0.012255917793517146,,none,,199,69444,93.09321608301252,1580,validation_pr_auc,test,ranking,0.05,742,259,0.3490566037735849,0.1584097859327217,0.1102643647154033,3.1656338353239857
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial019,19,7.792051976127463,293,149,1600,0.01293678289014403,7,7.8022490993865805,1.1526929237034775,128,Bayesian,0.012255917793517146,,none,,199,69444,93.09321608301252,1580,validation_pr_auc,test,ranking,0.1,1483,408,0.275118004045853,0.24954128440366974,0.1102643647154033,2.4950763082519316
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial019,19,7.792051976127463,293,149,1600,0.01293678289014403,7,7.8022490993865805,1.1526929237034775,128,Bayesian,0.012255917793517146,,none,,199,69444,93.09321608301252,1580,validation_pr_auc,test,ranking,0.2,2966,650,0.2191503708698584,0.39755351681957185,0.1102643647154033,1.9874995102497004
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial020,20,7.952490882284675,707,149,1700,0.017588423640688324,6,7.610015486435574,0.4728747762732788,64,Bayesian,0.3035215533539454,,custom,0.3799345753747026,199,69444,79.3014163330663,1446,validation_pr_auc,test,ranking,0.01,149,77,0.5167785234899329,0.04709480122324159,0.1102643647154033,4.686722902941116
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial020,20,7.952490882284675,707,149,1700,0.017588423640688324,6,7.610015486435574,0.4728747762732788,64,Bayesian,0.3035215533539454,,custom,0.3799345753747026,199,69444,79.3014163330663,1446,validation_pr_auc,test,ranking,0.05,742,254,0.3423180592991914,0.15535168195718654,0.1102643647154033,3.1045212130204343
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial020,20,7.952490882284675,707,149,1700,0.017588423640688324,6,7.610015486435574,0.4728747762732788,64,Bayesian,0.3035215533539454,,custom,0.3799345753747026,199,69444,79.3014163330663,1446,validation_pr_auc,test,ranking,0.1,1483,422,0.28455832771409306,0.2581039755351682,0.1102643647154033,2.58069167177038
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial020,20,7.952490882284675,707,149,1700,0.017588423640688324,6,7.610015486435574,0.4728747762732788,64,Bayesian,0.3035215533539454,,custom,0.3799345753747026,199,69444,79.3014163330663,1446,validation_pr_auc,test,ranking,0.2,2966,666,0.22454484153742413,0.4073394495412844,0.1102643647154033,2.0364225751173852
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial021,21,7.991064790351737,919,37,1400,0.014700927660761852,6,7.1679226362214,0.7724450019619588,64,Default,,,none,,199,69444,63.29028199997265,1399,validation_pr_auc,test,ranking,0.01,149,80,0.5369127516778524,0.04892966360856269,0.1102643647154033,4.869322496562198
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial021,21,7.991064790351737,919,37,1400,0.014700927660761852,6,7.1679226362214,0.7724450019619588,64,Default,,,none,,199,69444,63.29028199997265,1399,validation_pr_auc,test,ranking,0.05,742,252,0.33962264150943394,0.15412844036697249,0.1102643647154033,3.080076164099013
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial021,21,7.991064790351737,919,37,1400,0.014700927660761852,6,7.1679226362214,0.7724450019619588,64,Default,,,none,,199,69444,63.29028199997265,1399,validation_pr_auc,test,ranking,0.1,1483,410,0.27646662171274444,0.25076452599388377,0.1102643647154033,2.507307074468853
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial021,21,7.991064790351737,919,37,1400,0.014700927660761852,6,7.1679226362214,0.7724450019619588,64,Default,,,none,,199,69444,63.29028199997265,1399,validation_pr_auc,test,ranking,0.2,2966,660,0.222521915037087,0.4036697247706422,0.1102643647154033,2.0180764257920036
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial022,22,7.724832738214857,202,202,1700,0.016889626307136283,5,10.899951210788995,0.9336880223053061,254,Default,,,custom,0.20026744414560116,199,68926,64.26771079190075,1664,validation_pr_auc,test,ranking,0.01,149,78,0.5234899328859061,0.047706422018348627,0.1102643647154033,4.747589434148144
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial022,22,7.724832738214857,202,202,1700,0.016889626307136283,5,10.899951210788995,0.9336880223053061,254,Default,,,custom,0.20026744414560116,199,68926,64.26771079190075,1664,validation_pr_auc,test,ranking,0.05,742,248,0.33423180592991913,0.15168195718654434,0.1102643647154033,3.0311860662561716
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial022,22,7.724832738214857,202,202,1700,0.016889626307136283,5,10.899951210788995,0.9336880223053061,254,Default,,,custom,0.20026744414560116,199,68926,64.26771079190075,1664,validation_pr_auc,test,ranking,0.1,1483,406,0.2737693863789616,0.24831804281345565,0.1102643647154033,2.4828455420350104
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial022,22,7.724832738214857,202,202,1700,0.016889626307136283,5,10.899951210788995,0.9336880223053061,254,Default,,,custom,0.20026744414560116,199,68926,64.26771079190075,1664,validation_pr_auc,test,ranking,0.2,2966,662,0.2231962238705327,0.40489296636085625,0.1102643647154033,2.024191808900464
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial023,23,7.971068588773844,149,313,1300,0.02187381943123551,6,11.671181049495765,0.46769053190273613,254,Bernoulli,,0.8229025416387409,none,,199,69444,28.421627708012238,478,validation_pr_auc,test,ranking,0.01,149,72,0.48322147651006714,0.044036697247706424,0.1102643647154033,4.382390246905978
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial023,23,7.971068588773844,149,313,1300,0.02187381943123551,6,11.671181049495765,0.46769053190273613,254,Bernoulli,,0.8229025416387409,none,,199,69444,28.421627708012238,478,validation_pr_auc,test,ranking,0.05,742,250,0.33692722371967654,0.1529051987767584,0.1102643647154033,3.0556311151775923
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial023,23,7.971068588773844,149,313,1300,0.02187381943123551,6,11.671181049495765,0.46769053190273613,254,Bernoulli,,0.8229025416387409,none,,199,69444,28.421627708012238,478,validation_pr_auc,test,ranking,0.1,1483,409,0.27579231287929873,0.25015290519877675,0.1102643647154033,2.5011916913603924
history_catboost_optuna,history_optuna_indicator_cat_interactions,OptunaCat_trial023,23,7.971068588773844,149,313,1300,0.02187381943123551,6,11.671181049495765,0.46769053190273613,254,Bernoulli,,0.8229025416387409,none,,199,69444,28.421627708012238,478,validation_pr_auc,test,ranking,0.2,2966,647,0.21813890761968982,0.39571865443425075,0.1102643647154033,1.9783264355870094
