threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,feature_config,model_name,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.1782597117422612,0.2850776508921959,0.7103780150168726,0.6953344575604272,0.19249922191098662,0.30152346130408286,0.6197332625572292,8103,5189,542,1237,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,validation,best_f2
0.06739412200086946,0.2850776508921959,0.7103780150168726,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,validation,max_recall_precision_ge_0.12
0.12433462203429599,0.2850776508921959,0.7103780150168726,0.8763350196739741,0.15000481093043394,0.256161682550115,0.39924358038617214,4458,8834,220,1559,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,validation,max_recall_precision_ge_0.15
0.18765254021997585,0.2850776508921959,0.7103780150168726,0.65654862282181,0.2,0.30660191626197664,0.6494592263287108,8620,4672,611,1168,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,validation,max_recall_precision_ge_0.20
0.5,0.23858794711287945,0.6838699792379008,0.0837920489296636,0.43354430379746833,0.14044079958995387,0.88690315619099,13014,179,1498,137,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,test,default_0.5
0.24302231000000146,0.23858794711287945,0.6838699792379008,0.42813455657492355,0.22250476795931343,0.29282576866764276,0.7719854329646615,10747,2446,935,700,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,test,best_f1
0.14427135323636822,0.23858794711287945,0.6838699792379008,0.7828746177370031,0.15230842455973345,0.25500547863333,0.49561640140275154,6069,7124,355,1280,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,test,best_f2
0.09141615125228386,0.23858794711287945,0.6838699792379008,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,test,max_recall_precision_ge_0.12
0.1407555062719138,0.23858794711287945,0.6838699792379008,0.7969418960244649,0.1500115127791849,0.2524949132835966,0.4797005664958187,5810,7383,332,1303,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,test,max_recall_precision_ge_0.15
0.2216184604402977,0.23858794711287945,0.6838699792379008,0.4831804281345566,0.2,0.2829006266786034,0.7299028864310764,10033,3160,845,790,patient_history_features,history_full_indicator_cat_interactions,HistoryCat_d6_lr0015_custom025,199,89.37128087494057,1827,test,max_recall_precision_ge_0.20
